filename,width,height,class,xmin,ymin,xmax,ymax,split,augmented
PLACA_000888_aug_01_0887.jpg,416,416,license_plate,182,162,253,218,train,True
PLACA_000087.jpg,4000,3000,license_plate,2006,1179,2559,1466,train,False
PLACA_000810_aug_00_0809.jpg,4000,3000,license_plate,1853,1238,2684,1620,train,True
PLACA_000247_aug_01_0246.jpg,500,375,license_plate,31,183,255,332,train,True
PLACA_000757_aug_01_0756.jpg,4000,3000,license_plate,1859,1232,2690,1642,train,True
PLACA_000885_aug_01_0884.jpg,3264,2448,license_plate,0,736,1715,1624,train,True
PLACA_000785_aug_00_0784.jpg,3024,4032,license_plate,1264,2486,1744,2733,train,True
PLACA_000766_aug_02_0765.jpg,4000,3000,license_plate,1686,1466,2209,1791,train,True
PLACA_000286_aug_01_0285.jpg,3840,2160,license_plate,1005,1088,1169,1183,train,True
PLACA_000590_aug_01_0589.jpg,3264,2448,license_plate,835,549,2102,1377,train,True
PLACA_000300_aug_01_0299.jpg,3472,2604,license_plate,981,925,2503,2034,train,True
PLACA_000022_aug_00_0021.jpg,4000,3000,license_plate,1837,1274,2884,1801,train,True
PLACA_000380_aug_01_0379.jpg,416,416,license_plate,184,212,233,243,train,True
PLACA_000823_aug_02_0822.jpg,500,375,license_plate,233,154,367,241,train,True
PLACA_000346_aug_00_0345.jpg,500,375,license_plate,115,100,274,210,train,True
PLACA_000606_aug_01_0605.jpg,416,416,license_plate,166,241,239,282,train,True
PLACA_000254_aug_01_0253.jpg,3840,2160,license_plate,912,1139,1148,1287,train,True
PLACA_000033.jpg,4000,3000,license_plate,1822,1241,2563,1579,train,False
PLACA_000342.jpg,2592,1944,license_plate,313,180,1313,673,train,False
PLACA_000715_aug_00_0714.jpg,2816,2112,license_plate,168,502,2499,1941,train,True
PLACA_001037_aug_00_1036.jpg,2592,1944,license_plate,963,931,2110,1507,train,True
PLACA_000223_aug_02_0222.jpg,500,375,license_plate,186,145,275,194,train,True
PLACA_001061.jpg,3024,4032,license_plate,1460,2596,2073,2862,train,False
PLACA_000340_aug_02_0339.jpg,1280,722,license_plate,687,286,820,402,train,True
PLACA_000077_aug_02_0076.jpg,4000,3000,license_plate,624,2043,1515,2501,train,True
PLACA_000416_aug_00_0415.jpg,416,416,license_plate,208,108,346,206,train,True
PLACA_000773_aug_00_0772.jpg,3024,4032,license_plate,1087,2104,1789,2536,train,True
PLACA_000330_aug_00_0329.jpg,2592,1944,license_plate,679,451,1867,1208,train,True
PLACA_000880_aug_02_0879.jpg,416,416,license_plate,211,195,269,240,train,True
PLACA_000861_aug_02_0860.jpg,1632,1224,license_plate,344,182,1418,697,train,True
PLACA_000303.jpg,500,375,license_plate,129,64,373,266,train,False
PLACA_000967.jpg,3024,4032,license_plate,1355,2350,1800,2539,train,False
PLACA_000875_aug_02_0874.jpg,3840,2160,license_plate,1629,1386,1976,1597,train,True
PLACA_000602.jpg,500,375,license_plate,177,123,282,176,train,False
PLACA_000310_aug_02_0309.jpg,2592,1944,license_plate,817,697,1416,1041,train,True
PLACA_000573_aug_00_0572.jpg,3264,2448,license_plate,1071,504,2674,1697,train,True
PLACA_000069_aug_02_0068.jpg,4000,3000,license_plate,1363,1538,2822,2472,train,True
PLACA_000123_aug_00_0122.jpg,4000,3000,license_plate,1936,1622,2468,1940,train,True
PLACA_000947.jpg,2592,1944,license_plate,478,218,2153,1078,train,False
PLACA_000308_aug_00_0307.jpg,2592,1944,license_plate,506,421,1766,1178,train,True
PLACA_000992_aug_02_0991.jpg,3024,4032,license_plate,1347,2459,1981,2844,train,True
PLACA_000796_aug_01_0795.jpg,500,375,license_plate,15,50,368,247,train,True
PLACA_000626_aug_00_0625.jpg,2592,1944,license_plate,464,762,1404,1237,train,True
PLACA_000830_aug_01_0829.jpg,800,600,license_plate,57,63,800,399,train,True
PLACA_000265_aug_01_0264.jpg,500,375,license_plate,71,48,472,302,train,True
PLACA_000542_aug_01_0541.jpg,4000,3000,license_plate,1684,815,2555,1239,train,True
PLACA_000071_aug_00_0070.jpg,4000,3000,license_plate,1393,1051,2231,1553,train,True
PLACA_000704_aug_00_0703.jpg,3840,2160,license_plate,475,1141,675,1270,train,True
PLACA_000330.jpg,2592,1944,license_plate,620,218,2133,985,train,False
PLACA_000243.jpg,416,416,license_plate,161,132,244,206,train,False
PLACA_000615_aug_00_0614.jpg,669,419,license_plate,190,176,436,326,train,True
PLACA_000770_aug_01_0769.jpg,4000,3000,license_plate,1987,1127,3016,1840,train,True
PLACA_000622_aug_02_0621.jpg,2126,1594,license_plate,724,707,1447,1072,train,True
PLACA_001002.jpg,3264,2448,license_plate,386,240,2374,1284,train,False
PLACA_000155_aug_02_0154.jpg,450,600,license_plate,53,328,330,468,train,True
PLACA_001001_aug_02_1000.jpg,1024,768,license_plate,375,296,524,380,train,True
PLACA_000436_aug_01_0435.jpg,3024,4032,license_plate,1706,2096,2379,2523,train,True
PLACA_000982_aug_02_0981.jpg,722,1280,license_plate,151,547,266,639,train,True
PLACA_001038_aug_00_1037.jpg,400,300,license_plate,143,91,276,159,train,True
PLACA_000462_aug_02_0461.jpg,4000,3000,license_plate,672,1292,1404,1758,train,True
PLACA_000395_aug_02_0394.jpg,1024,575,license_plate,496,195,792,451,train,True
PLACA_000414_aug_02_0413.jpg,2816,2112,license_plate,487,431,2010,1249,train,True
PLACA_000589.jpg,500,375,license_plate,22,54,488,263,train,False
PLACA_000554.jpg,400,350,license_plate,101,138,278,229,train,False
PLACA_000506.jpg,500,375,license_plate,105,96,277,183,train,False
PLACA_000490.jpg,3264,2448,license_plate,250,390,2957,1571,train,False
PLACA_000327_aug_02_0326.jpg,2592,1944,license_plate,820,605,2041,1235,train,True
PLACA_000501_aug_02_0500.jpg,2816,2112,license_plate,444,530,2463,1704,train,True
PLACA_000144_aug_02_0143.jpg,3264,2448,license_plate,923,47,3263,1523,train,True
PLACA_000802_aug_02_0801.jpg,3264,2448,license_plate,0,0,2547,1673,train,True
PLACA_000427_aug_01_0426.jpg,500,375,license_plate,25,27,453,300,train,True
PLACA_000736_aug_01_0735.jpg,4000,3000,license_plate,1951,1695,2759,2081,train,True
PLACA_001100_aug_02_1099.jpg,4000,3000,license_plate,1567,1819,2440,2257,train,True
PLACA_000887_aug_00_0886.jpg,2592,1944,license_plate,479,2,2592,1311,train,True
PLACA_000216_aug_00_0215.jpg,500,375,license_plate,21,65,484,364,train,True
PLACA_000451_aug_00_0450.jpg,500,375,license_plate,0,100,500,375,train,True
PLACA_000408.jpg,3840,2160,license_plate,2393,675,2623,868,train,False
PLACA_000499_aug_00_0498.jpg,4000,3000,license_plate,1836,1253,2575,1647,train,True
PLACA_000068_aug_00_0067.jpg,3264,2448,license_plate,300,325,2867,1914,train,True
PLACA_000158_aug_00_0157.jpg,500,375,license_plate,99,108,403,284,train,True
PLACA_000584_aug_01_0583.jpg,2592,1944,license_plate,0,131,2025,1460,train,True
PLACA_000076.jpg,4000,3000,license_plate,1834,1844,2447,2123,train,False
PLACA_000115_aug_02_0114.jpg,4000,3000,license_plate,1682,1491,2558,2002,train,True
PLACA_000362_aug_02_0361.jpg,416,416,license_plate,118,251,192,298,train,True
PLACA_000369.jpg,1280,960,license_plate,277,309,880,618,train,False
PLACA_000512_aug_01_0511.jpg,500,375,license_plate,161,123,342,232,train,True
PLACA_001091.jpg,3264,2448,license_plate,1438,849,3016,1682,train,False
PLACA_001019.jpg,3840,2160,license_plate,839,845,1167,1039,train,False
PLACA_000529_aug_00_0528.jpg,2816,2112,license_plate,0,155,1611,1289,train,True
PLACA_000884.jpg,4000,3000,license_plate,1431,891,1894,1113,train,False
PLACA_000803_aug_02_0802.jpg,4000,3000,license_plate,2015,1475,3126,2003,train,True
PLACA_000210_aug_00_0209.jpg,1000,750,license_plate,138,135,841,535,train,True
PLACA_000752_aug_02_0751.jpg,500,375,license_plate,149,124,375,263,train,True
PLACA_000503.jpg,4000,3000,license_plate,784,1432,1484,1738,train,False
PLACA_001086_aug_01_1085.jpg,3024,4032,license_plate,1968,2638,2370,2853,train,True
PLACA_000126_aug_02_0125.jpg,4000,3000,license_plate,1074,2297,2055,2731,train,True
PLACA_000630_aug_02_0629.jpg,500,375,license_plate,92,78,298,178,train,True
PLACA_000828_aug_01_0827.jpg,4000,3000,license_plate,1990,979,2546,1224,train,True
PLACA_000096.jpg,4000,3000,license_plate,1816,2004,2534,2323,train,False
PLACA_001049_aug_00_1048.jpg,500,375,license_plate,123,87,346,260,train,True
PLACA_000382_aug_00_0381.jpg,3024,4032,license_plate,1779,2727,2323,3099,train,True
PLACA_001029_aug_00_1028.jpg,3024,4032,license_plate,1724,2298,2486,2793,train,True
PLACA_000636.jpg,4000,3000,license_plate,678,1941,1441,2273,train,False
PLACA_000586.jpg,416,416,license_plate,191,267,265,306,train,False
PLACA_000094_aug_01_0093.jpg,4000,3000,license_plate,1840,1158,2535,1585,train,True
PLACA_000642.jpg,500,335,license_plate,169,131,285,208,train,False
PLACA_000596_aug_00_0595.jpg,2816,2112,license_plate,852,404,2061,1067,train,True
PLACA_000882_aug_01_0881.jpg,416,416,license_plate,133,216,234,277,train,True
PLACA_000235_aug_02_0234.jpg,416,416,license_plate,126,146,222,216,train,True
PLACA_000757_aug_00_0756.jpg,4000,3000,license_plate,1324,1642,2122,2103,train,True
PLACA_000827_aug_01_0826.jpg,416,416,license_plate,192,185,249,224,train,True
PLACA_000537_aug_02_0536.jpg,4000,3000,license_plate,820,915,1991,1571,train,True
PLACA_000751_aug_00_0750.jpg,2126,1594,license_plate,337,528,1727,1238,train,True
PLACA_000518.jpg,3024,4032,license_plate,1323,2573,1833,2796,train,False
PLACA_000133_aug_00_0132.jpg,3264,2448,license_plate,0,468,2019,1628,train,True
PLACA_000953.jpg,500,375,license_plate,43,246,272,342,train,False
PLACA_000160.jpg,555,452,license_plate,247,229,339,276,train,False
PLACA_000318_aug_00_0317.jpg,3840,2160,license_plate,1474,1403,1563,1451,train,True
PLACA_000047_aug_00_0046.jpg,4000,3000,license_plate,1415,659,2315,1263,train,True
PLACA_000751_aug_01_0750.jpg,2126,1594,license_plate,731,444,1953,1213,train,True
PLACA_000625_aug_02_0624.jpg,3840,2160,license_plate,1262,1160,1442,1258,train,True
PLACA_000681.jpg,4000,3000,license_plate,1206,1482,2597,2201,train,False
PLACA_000450_aug_00_0449.jpg,4000,3000,license_plate,2025,1148,2837,1637,train,True
PLACA_000361_aug_00_0360.jpg,416,416,license_plate,201,182,276,236,train,True
PLACA_000675_aug_00_0674.jpg,641,436,license_plate,213,145,493,328,train,True
PLACA_000384_aug_02_0383.jpg,416,416,license_plate,232,187,335,274,train,True
PLACA_000319_aug_00_0318.jpg,500,375,license_plate,166,127,438,311,train,True
PLACA_000979_aug_02_0978.jpg,1024,768,license_plate,387,364,664,528,train,True
PLACA_000152_aug_02_0151.jpg,500,375,license_plate,216,145,385,256,train,True
PLACA_000429.jpg,3840,2160,license_plate,2337,1093,2632,1269,train,False
PLACA_000550_aug_02_0549.jpg,1200,1600,license_plate,317,0,1200,1422,train,True
PLACA_000239_aug_02_0238.jpg,416,416,license_plate,235,162,317,214,train,True
PLACA_001019_aug_02_1018.jpg,3840,2160,license_plate,911,836,1182,985,train,True
PLACA_000665_aug_02_0664.jpg,3840,2160,license_plate,3389,542,3454,596,train,True
PLACA_000101_aug_02_0100.jpg,4000,3000,license_plate,1791,1494,2962,2242,train,True
PLACA_000518_aug_02_0517.jpg,3024,4032,license_plate,1647,2096,2185,2418,train,True
PLACA_001007_aug_01_1006.jpg,3264,2448,license_plate,342,943,1990,2006,train,True
PLACA_000495_aug_00_0494.jpg,4000,3000,license_plate,1837,923,2864,1393,train,True
PLACA_000040_aug_01_0039.jpg,4000,3000,license_plate,1211,963,2186,1640,train,True
PLACA_000438.jpg,2816,2112,license_plate,733,593,2277,1365,train,False
PLACA_000950_aug_02_0949.jpg,3840,2160,license_plate,1860,1083,2282,1295,train,True
PLACA_000226_aug_01_0225.jpg,600,800,license_plate,177,271,340,366,train,True
PLACA_000089.jpg,4000,3000,license_plate,1453,1104,2263,1444,train,False
PLACA_000308_aug_01_0307.jpg,2592,1944,license_plate,115,350,2343,1766,train,True
PLACA_001034_aug_01_1033.jpg,3024,4032,license_plate,1396,2834,1899,3093,train,True
PLACA_000536.jpg,500,375,license_plate,192,44,316,115,train,False
PLACA_000112.jpg,500,375,license_plate,52,71,449,254,train,False
PLACA_001095.jpg,4000,3000,license_plate,1597,1213,2478,1626,train,False
PLACA_000189_aug_01_0188.jpg,500,375,license_plate,27,93,498,311,train,True
PLACA_000435_aug_00_0434.jpg,2816,2112,license_plate,1013,616,1711,1045,train,True
PLACA_001102_aug_01_1101.jpg,3840,2160,license_plate,3404,1409,3533,1534,train,True
PLACA_000078_aug_02_0077.jpg,3024,4032,license_plate,1530,1879,1975,2130,train,True
PLACA_000138.jpg,3264,2448,license_plate,457,170,2474,1288,train,False
PLACA_000809_aug_02_0808.jpg,500,375,license_plate,70,47,453,276,train,True
PLACA_000868.jpg,2592,1944,license_plate,465,717,1008,1092,train,False
PLACA_000077_aug_01_0076.jpg,4000,3000,license_plate,438,1875,1289,2310,train,True
PLACA_000584_aug_02_0583.jpg,2592,1944,license_plate,17,476,1812,1449,train,True
PLACA_000174_aug_01_0173.jpg,500,282,license_plate,180,125,262,168,train,True
PLACA_000590.jpg,3264,2448,license_plate,1148,667,2217,1350,train,False
PLACA_000482_aug_02_0481.jpg,4000,3000,license_plate,1745,1009,2295,1275,train,True
PLACA_000921_aug_02_0920.jpg,4000,3000,license_plate,1773,975,2503,1357,train,True
PLACA_000188_aug_00_0187.jpg,416,416,license_plate,262,189,303,224,train,True
PLACA_000639_aug_02_0638.jpg,416,416,license_plate,180,206,239,246,train,True
PLACA_000317_aug_01_0316.jpg,2592,1944,license_plate,1028,508,1861,1045,train,True
PLACA_000647.jpg,4000,3000,license_plate,2016,1766,3106,2241,train,False
PLACA_000696_aug_00_0695.jpg,416,416,license_plate,124,130,187,172,train,True
PLACA_000782_aug_00_0781.jpg,3024,4032,license_plate,1117,1880,1434,2043,train,True
PLACA_000243_aug_01_0242.jpg,416,416,license_plate,179,130,286,222,train,True
PLACA_000004_aug_00_0003.jpg,4000,3000,license_plate,2317,1787,2790,2010,train,True
PLACA_000219_aug_00_0218.jpg,500,375,license_plate,0,37,500,339,train,True
PLACA_000203.jpg,500,332,license_plate,208,183,300,242,train,False
PLACA_000129_aug_01_0128.jpg,416,416,license_plate,87,189,157,242,train,True
PLACA_000959_aug_02_0958.jpg,3840,2160,license_plate,259,1445,577,1664,train,True
PLACA_000103_aug_00_0102.jpg,4000,3000,license_plate,1845,1816,2538,2117,train,True
PLACA_001039_aug_02_1038.jpg,2592,1944,license_plate,916,338,2047,885,train,True
PLACA_000899_aug_00_0898.jpg,1024,768,license_plate,31,0,952,525,train,True
PLACA_000052_aug_02_0051.jpg,4000,3000,license_plate,1945,1689,3376,2463,train,True
PLACA_000634_aug_02_0633.jpg,500,375,license_plate,75,109,420,254,train,True
PLACA_000115_aug_01_0114.jpg,4000,3000,license_plate,1604,1090,2719,1685,train,True
PLACA_000991_aug_02_0990.jpg,4000,3000,license_plate,1513,1478,2291,1862,train,True
PLACA_000608_aug_01_0607.jpg,669,419,license_plate,270,147,551,296,train,True
PLACA_000722.jpg,1439,956,license_plate,596,515,862,691,train,False
PLACA_000872_aug_00_0871.jpg,416,416,license_plate,192,228,250,277,train,True
PLACA_000942_aug_02_0941.jpg,2592,1944,license_plate,175,341,2132,1500,train,True
PLACA_000928_aug_01_0927.jpg,416,416,license_plate,233,172,322,246,train,True
PLACA_000471_aug_02_0470.jpg,4000,3000,license_plate,1978,1408,2649,1813,train,True
PLACA_000429_aug_00_0428.jpg,3840,2160,license_plate,2063,1081,2407,1280,train,True
PLACA_001059_aug_00_1058.jpg,3024,4032,license_plate,1431,2602,1765,2793,train,True
PLACA_000818_aug_01_0817.jpg,4000,3000,license_plate,2668,1570,3519,2124,train,True
PLACA_000139.jpg,4000,3000,license_plate,1816,1844,2447,2113,train,False
PLACA_000360_aug_02_0359.jpg,416,416,license_plate,185,199,288,262,train,True
PLACA_000568_aug_01_0567.jpg,500,375,license_plate,113,59,416,222,train,True
PLACA_001058_aug_02_1057.jpg,3264,2448,license_plate,944,536,2449,1448,train,True
PLACA_000482_aug_00_0481.jpg,4000,3000,license_plate,2109,750,3013,1266,train,True
PLACA_000159_aug_01_0158.jpg,4000,3000,license_plate,1894,1149,2547,1519,train,True
PLACA_001064_aug_00_1063.jpg,558,640,license_plate,8,77,470,380,train,True
PLACA_000080.jpg,3024,4032,license_plate,1134,2253,1611,2492,train,False
PLACA_000917_aug_00_0916.jpg,4000,3000,license_plate,1602,1287,2605,1824,train,True
PLACA_001041_aug_00_1040.jpg,3840,2160,license_plate,1123,923,1385,1099,train,True
PLACA_000333.jpg,4000,3000,license_plate,1966,1385,2678,1694,train,False
PLACA_000107_aug_02_0106.jpg,4000,3000,license_plate,1681,1151,2627,1660,train,True
PLACA_000664_aug_02_0663.jpg,3472,2604,license_plate,567,893,2336,1873,train,True
PLACA_000027_aug_00_0026.jpg,3264,2448,license_plate,1656,765,3246,1670,train,True
PLACA_000036_aug_01_0035.jpg,1632,1224,license_plate,416,345,1359,878,train,True
PLACA_000543_aug_00_0542.jpg,500,375,license_plate,37,40,428,276,train,True
PLACA_000837_aug_01_0836.jpg,4000,3000,license_plate,3280,1229,4000,1789,train,True
PLACA_000943_aug_01_0942.jpg,1600,1200,license_plate,682,382,935,529,train,True
PLACA_000561_aug_00_0560.jpg,500,375,license_plate,74,72,458,293,train,True
PLACA_000672.jpg,2592,1944,license_plate,353,283,2037,1122,train,False
PLACA_000541_aug_02_0540.jpg,2816,2112,license_plate,610,608,1770,1295,train,True
PLACA_000488_aug_00_0487.jpg,4000,3000,license_plate,2020,1441,2767,1802,train,True
PLACA_000443.jpg,500,375,license_plate,157,146,340,233,train,False
PLACA_000569.jpg,640,480,license_plate,66,98,491,311,train,False
PLACA_000001_aug_00_0000.jpg,4000,3000,license_plate,1863,1214,2396,1471,train,True
PLACA_000812.jpg,416,416,license_plate,179,189,255,239,train,False
PLACA_001097_aug_00_1096.jpg,4000,3000,license_plate,2154,1374,2799,1783,train,True
PLACA_000488_aug_02_0487.jpg,4000,3000,license_plate,2142,1788,2926,2251,train,True
PLACA_000804_aug_01_0803.jpg,4000,3000,license_plate,2102,1493,2706,1896,train,True
PLACA_000877_aug_00_0876.jpg,2592,1944,license_plate,475,644,1459,1484,train,True
PLACA_000772.jpg,3472,2604,license_plate,574,591,2654,1701,train,False
PLACA_000278_aug_00_0277.jpg,416,416,license_plate,208,232,273,284,train,True
PLACA_000708_aug_00_0707.jpg,3472,2604,license_plate,490,580,2917,1894,train,True
PLACA_000148_aug_02_0147.jpg,3024,4032,license_plate,1451,2793,1923,3055,train,True
PLACA_000424_aug_02_0423.jpg,416,416,license_plate,185,223,234,256,train,True
PLACA_000671_aug_02_0670.jpg,416,416,license_plate,265,160,310,194,train,True
PLACA_000395.jpg,1024,575,license_plate,487,248,776,463,train,False
PLACA_000777_aug_01_0776.jpg,3264,2448,license_plate,527,568,2308,1524,train,True
PLACA_000054_aug_00_0053.jpg,4000,3000,license_plate,2051,1380,2912,1798,train,True
PLACA_000195_aug_01_0194.jpg,499,373,license_plate,242,218,353,289,train,True
PLACA_000856_aug_02_0855.jpg,3024,4032,license_plate,1106,2219,1439,2379,train,True
PLACA_000739_aug_02_0738.jpg,3024,4032,license_plate,988,1873,1553,2244,train,True
PLACA_000511_aug_02_0510.jpg,4000,3000,license_plate,2473,1301,2930,1569,train,True
PLACA_000987_aug_02_0986.jpg,4000,3000,license_plate,2195,1149,2937,1545,train,True
PLACA_000691_aug_02_0690.jpg,2816,2112,license_plate,569,517,2160,1462,train,True
PLACA_000750_aug_00_0749.jpg,3840,2160,license_plate,2122,835,2305,936,train,True
PLACA_000392_aug_02_0391.jpg,500,375,license_plate,191,106,306,199,train,True
PLACA_000908_aug_01_0907.jpg,722,1280,license_plate,215,521,371,634,train,True
PLACA_001045.jpg,4000,3000,license_plate,1841,1385,2525,1694,train,False
PLACA_000707_aug_02_0706.jpg,1024,768,license_plate,227,144,688,390,train,True
PLACA_001090_aug_00_1089.jpg,4000,3000,license_plate,968,1595,2011,2213,train,True
PLACA_000336_aug_02_0335.jpg,500,375,license_plate,92,51,392,200,train,True
PLACA_000504_aug_00_0503.jpg,3264,2448,license_plate,679,0,3012,1253,train,True
PLACA_000069_aug_00_0068.jpg,4000,3000,license_plate,1553,1249,2820,2125,train,True
PLACA_000018_aug_02_0017.jpg,3264,2448,license_plate,185,596,2427,1900,train,True
PLACA_000272_aug_02_0271.jpg,416,416,license_plate,201,223,256,262,train,True
PLACA_000099_aug_01_0098.jpg,3024,4032,license_plate,1546,2083,2113,2430,train,True
PLACA_000146_aug_02_0145.jpg,3264,2448,license_plate,0,105,3247,2104,train,True
PLACA_000342_aug_02_0341.jpg,2592,1944,license_plate,201,84,1203,638,train,True
PLACA_001104.jpg,4000,3000,license_plate,1584,1207,2416,1591,train,False
PLACA_000802_aug_01_0801.jpg,3264,2448,license_plate,0,5,3264,1798,train,True
PLACA_000638.jpg,2592,1944,license_plate,820,543,1899,1069,train,False
PLACA_000808_aug_02_0807.jpg,3840,2160,license_plate,1492,853,1675,974,train,True
PLACA_001060_aug_00_1059.jpg,3024,4032,license_plate,687,2515,1289,2865,train,True
PLACA_000932_aug_01_0931.jpg,3840,2160,license_plate,1090,342,1127,370,train,True
PLACA_000697.jpg,4000,3000,license_plate,1450,1079,2272,1454,train,False
PLACA_000441_aug_02_0440.jpg,3264,2448,license_plate,1233,926,2469,1665,train,True
PLACA_000904.jpg,500,375,license_plate,110,102,336,211,train,False
PLACA_000315_aug_02_0314.jpg,2592,1944,license_plate,252,0,1939,1299,train,True
PLACA_000984_aug_02_0983.jpg,2592,1944,license_plate,986,354,1711,863,train,True
PLACA_000564_aug_00_0563.jpg,500,375,license_plate,104,57,433,231,train,True
PLACA_000132_aug_01_0131.jpg,4000,3000,license_plate,2020,1412,2564,1726,train,True
PLACA_000095_aug_00_0094.jpg,4000,3000,license_plate,2203,1356,3007,1772,train,True
PLACA_000390_aug_02_0389.jpg,500,375,license_plate,133,78,426,227,train,True
PLACA_000751_aug_02_0750.jpg,2126,1594,license_plate,414,217,2126,1374,train,True
PLACA_000491_aug_02_0490.jpg,3024,4032,license_plate,1598,2336,1916,2523,train,True
PLACA_001081_aug_01_1080.jpg,4000,3000,license_plate,2098,1190,2645,1540,train,True
PLACA_000088.jpg,4000,3000,license_plate,1700,1363,2819,1932,train,False
PLACA_000958_aug_02_0957.jpg,500,375,license_plate,229,70,371,154,train,True
PLACA_000562_aug_01_0561.jpg,500,377,license_plate,143,71,381,209,train,True
PLACA_000827_aug_02_0826.jpg,416,416,license_plate,215,179,266,215,train,True
PLACA_000428_aug_00_0427.jpg,2272,1704,license_plate,409,372,1581,1110,train,True
PLACA_000263_aug_01_0262.jpg,1280,960,license_plate,815,572,969,663,train,True
PLACA_000148_aug_01_0147.jpg,3024,4032,license_plate,760,2156,1256,2472,train,True
PLACA_000130_aug_02_0129.jpg,4000,3000,license_plate,1609,900,2015,1148,train,True
PLACA_000967_aug_02_0966.jpg,3024,4032,license_plate,1206,2207,1629,2387,train,True
PLACA_000813.jpg,3264,2448,license_plate,87,17,3175,1894,train,False
PLACA_000620_aug_00_0619.jpg,2816,2112,license_plate,924,648,2328,1491,train,True
PLACA_000271_aug_02_0270.jpg,3840,2160,license_plate,360,1123,601,1301,train,True
PLACA_000708_aug_01_0707.jpg,3472,2604,license_plate,210,844,2348,1818,train,True
PLACA_001058.jpg,3264,2448,license_plate,587,440,2175,1246,train,False
PLACA_000974.jpg,2592,1944,license_plate,375,140,2283,1015,train,False
PLACA_000324_aug_01_0323.jpg,2592,1944,license_plate,0,184,1841,1351,train,True
PLACA_000453_aug_00_0452.jpg,3024,4032,license_plate,1146,2358,1708,2709,train,True
PLACA_000198_aug_02_0197.jpg,2592,1944,license_plate,1312,835,1559,1003,train,True
PLACA_000199.jpg,800,442,license_plate,31,34,775,409,train,False
PLACA_000840_aug_02_0839.jpg,3264,2448,license_plate,0,0,3040,2087,train,True
PLACA_000496.jpg,3264,2448,license_plate,180,293,2845,1402,train,False
PLACA_000825_aug_02_0824.jpg,558,640,license_plate,0,205,439,421,train,True
PLACA_000666_aug_02_0665.jpg,2592,1944,license_plate,798,477,2017,1102,train,True
PLACA_000383_aug_01_0382.jpg,500,375,license_plate,100,44,423,254,train,True
PLACA_000353_aug_01_0352.jpg,500,375,license_plate,204,111,310,185,train,True
PLACA_000876_aug_02_0875.jpg,1632,1224,license_plate,4,91,1632,1113,train,True
PLACA_000951_aug_00_0950.jpg,2592,1944,license_plate,758,537,2037,1356,train,True
PLACA_000021_aug_02_0020.jpg,4000,3000,license_plate,2275,1668,2989,2167,train,True
PLACA_001073_aug_00_1072.jpg,3024,4032,license_plate,1308,2202,1796,2505,train,True
PLACA_000588_aug_01_0587.jpg,2816,2112,license_plate,720,673,1624,1158,train,True
PLACA_000006.jpg,4000,3000,license_plate,2044,1648,3103,2188,train,False
PLACA_000674_aug_01_0673.jpg,2816,2112,license_plate,696,637,1880,1300,train,True
PLACA_000391_aug_01_0390.jpg,2048,1536,license_plate,524,485,1515,1099,train,True
PLACA_000244_aug_00_0243.jpg,1600,1200,license_plate,743,353,1202,572,train,True
PLACA_000428_aug_01_0427.jpg,2272,1704,license_plate,192,221,1682,1059,train,True
PLACA_000781_aug_02_0780.jpg,3024,4032,license_plate,582,2428,1429,2804,train,True
PLACA_000275_aug_01_0274.jpg,500,375,license_plate,116,91,480,294,train,True
PLACA_001076_aug_02_1075.jpg,2592,1944,license_plate,393,378,1018,808,train,True
PLACA_000222_aug_01_0221.jpg,500,375,license_plate,212,123,386,225,train,True
PLACA_000725_aug_00_0724.jpg,500,375,license_plate,182,160,305,233,train,True
PLACA_001004_aug_00_1003.jpg,500,375,license_plate,49,56,341,233,train,True
PLACA_000926_aug_02_0925.jpg,3840,2160,license_plate,2470,847,2652,953,train,True
PLACA_001012.jpg,416,416,license_plate,176,218,258,267,train,False
PLACA_000185_aug_00_0184.jpg,2592,1944,license_plate,614,1116,1184,1496,train,True
PLACA_000364_aug_00_0363.jpg,416,416,license_plate,215,247,285,289,train,True
PLACA_000779_aug_02_0778.jpg,4000,3000,license_plate,1656,1255,2576,1818,train,True
PLACA_001041_aug_01_1040.jpg,3840,2160,license_plate,563,588,963,825,train,True
PLACA_000627_aug_01_0626.jpg,2592,1944,license_plate,861,543,1648,999,train,True
PLACA_000532_aug_01_0531.jpg,4000,3000,license_plate,1444,916,2469,1566,train,True
PLACA_000227_aug_01_0226.jpg,3840,2160,license_plate,163,1107,555,1396,train,True
PLACA_000720_aug_00_0719.jpg,3264,2448,license_plate,1252,800,2602,1660,train,True
PLACA_000962_aug_01_0961.jpg,500,375,license_plate,139,96,377,260,train,True
PLACA_000627_aug_02_0626.jpg,2592,1944,license_plate,1148,226,2066,786,train,True
PLACA_000608.jpg,669,419,license_plate,198,164,481,314,train,False
PLACA_000237_aug_02_0236.jpg,400,317,license_plate,100,75,274,199,train,True
PLACA_000748_aug_02_0747.jpg,4000,3000,license_plate,1512,1382,2485,1938,train,True
PLACA_001057_aug_01_1056.jpg,3264,2448,license_plate,497,555,2147,1439,train,True
PLACA_000179_aug_02_0178.jpg,500,373,license_plate,214,184,342,268,train,True
PLACA_000796.jpg,500,375,license_plate,7,50,395,244,train,False
PLACA_000172_aug_01_0171.jpg,500,375,license_plate,136,108,385,275,train,True
PLACA_000176_aug_02_0175.jpg,640,480,license_plate,93,141,563,348,train,True
