filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20240925-WA0002_jpg.rf.23a192b9922a1a77b0315c2c8dd070ed.jpg,640,640,placa,298,256,350,336
IMG-20240925-WA0004_jpg.rf.5eb437a7ec56b36e5d90160e92df8710.jpg,640,640,placa,264,247,319,300
2025-10-22_10-17-02_290425_jpg.rf.23539d3f3f7568dfae94f3564feeaff2.jpg,640,640,placa,377,358,443,428
2025-10-22_10-17-02_290425_jpg.rf.23539d3f3f7568dfae94f3564feeaff2.jpg,640,640,placa,129,305,165,347
2025-10-22_10-17-02_290425_jpg.rf.23539d3f3f7568dfae94f3564feeaff2.jpg,640,640,placa,61,300,83,328
5604334809_jpg.rf.bdaf6f209a420f6c07368c4cba18ddab.jpg,640,640,placa,145,150,431,316
3999289723_6690e20d2d_jpg.rf.a26059084e3142bbb407fa3d620e8f45.jpg,640,640,placa,151,294,317,471
3771006806_f95cf722e8_jpg.rf.ea1e572fe74c45d2e2b78d475714fdde.jpg,640,640,placa,67,190,490,492
2025-10-22_10-17-02_290425_jpg.rf.99d5aa2cf030aaf47c7f518d61d2b205.jpg,640,640,placa,376,360,441,429
2025-10-22_10-17-02_290425_jpg.rf.99d5aa2cf030aaf47c7f518d61d2b205.jpg,640,640,placa,129,302,164,344
2025-10-22_10-17-02_290425_jpg.rf.99d5aa2cf030aaf47c7f518d61d2b205.jpg,640,640,placa,62,297,83,324
IMG-20240925-WA0003_jpg.rf.7d8a59c0d54384efa22de1fb24099f1e.jpg,640,640,placa,197,279,287,315
3454127668_4afcea6cd2_w_jpg.rf.004ce1dfe60aad5d4a953b34d7094857.jpg,640,640,placa,155,186,509,410
IMG_20210811_055952_jpg.rf.5958aa5ce0ac87a03ef68122b4fb99be.jpg,640,640,placa,254,272,397,379
5194151970_jpg.rf.8f879c9e7a5fb501c6d371b6448ff86b.jpg,640,640,placa,85,155,480,430
1628680636_jpg.rf.34c58ff391b9f9f67686c51c80bd9fe8.jpg,640,640,placa,0,0,640,637
3453314139_95a622a1bb_jpg.rf.8d28ae3a37b9006b9f0b92c226559547.jpg,640,640,placa,206,182,412,397
140.rf.c4aac6c5faab48efceb2f1124171e459.jpg,640,640,placa,321,251,409,313
32.rf.b27511f3145d3af872bde3966e654c53.jpg,640,640,placa,293,196,400,273
4889725090_jpg.rf.3b09f8309b77fedce31ec596b6baf34e.jpg,640,640,placa,200,253,354,348
4870952174_jpg.rf.ebd119de7c25998c9d46dd4d1ffcad9c.jpg,640,640,placa,38,103,528,441
69.rf.f42dc431a2a23d13a0e361039fa18bc8.jpg,640,640,placa,253,174,321,225
4889725234_jpg.rf.30f8dc9eef08cb45a8c94f7684e5c6f6.jpg,640,640,placa,255,162,388,255
3453314179_e7060e085c_jpg.rf.84223f0766ba6be4a58e2898e80947a6.jpg,640,640,placa,164,176,491,429
67.rf.4396d49ca4240d95b76f7500583137d7.jpg,640,640,placa,265,272,401,362
2.rf.c5dd7e380eb756dff338bbd4747cb2ce.jpg,640,640,placa,279,304,368,356
IMG_20210811_055822_jpg.rf.51fb8058c2446df681b1e836c1d5dee6.jpg,640,640,placa,331,237,483,352
107.rf.dd9c12b45d957d0f6b5d461051cca4c8.jpg,640,640,placa,251,232,357,298
107.rf.8fbce7e8fb835931c7f1208d49b90672.jpg,640,640,placa,248,231,356,301
IMG_20210811_055458_jpg.rf.5def7a52ba8533627566c34c161d4011.jpg,640,640,placa,265,234,388,333
56.rf.f182e94f0a2de4d00a77cf482756d5c2.jpg,640,640,placa,213,339,390,453
5379186463_jpg.rf.3b25c7c3e3af974f8b71fa5aa347b915.jpg,640,640,placa,94,172,544,395
67.rf.7b15d86e6aff624d43a923f32adf6dec.jpg,640,640,placa,261,266,406,370
IMG_20210811_055851_jpg.rf.0a58a1da11e852847cfc9b7d3b6593cd.jpg,640,640,placa,228,387,376,483
99.rf.4bec69f75a47913e751cb8ab836a15d5.jpg,640,640,placa,272,294,399,382
122.rf.5b0d27219db96486396bd4562bd8cba0.jpg,640,640,placa,285,260,382,326
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,111,355,119,364
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,130,351,138,359
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,89,356,98,366
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,51,375,62,386
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,339,328,351,341
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,313,316,323,327
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,7,385,17,398
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,367,321,383,338
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,413,345,439,371
2025-11-05_11-40-03_965502_jpg.rf.17a0fb72fb8a9e96830265c93474e85d.jpg,640,640,placa,554,275,568,287
4937555149_jpg.rf.d73b60668fddec40b80b8b1d4394dedd.jpg,640,640,placa,60,160,622,503
5379790666_2a6b2acb8b_o_jpg.rf.4e1c4abfccdf5ed4835726bea774c91d.jpg,640,640,placa,70,166,521,468
143.rf.63af46fd662b500c654409d4e1059b8a.jpg,640,640,placa,270,271,375,342
85.rf.92e57c0a04db9c2820b5799b3301e728.jpg,640,640,placa,333,249,504,385
178.rf.c129ee4c05f894a81c63066a770ab716.jpg,640,640,placa,165,258,323,362
4889129917_jpg.rf.082d94b128cd64822d546252bc775cb7.jpg,640,640,placa,245,222,391,325
4889129809_jpg.rf.31019425fa096b00d4a3c9124a2a479c.jpg,640,640,placa,278,213,437,317
3454127430_90cebf3e24_jpg.rf.7ac307a2c7c9fd9ee6ea5151c9c4b65d.jpg,640,640,placa,151,114,480,460
41.rf.0e3b687a97b6f752e95fb9ac9750ee8b.jpg,640,640,placa,291,393,392,451
IMG_4446_jpg.rf.94af26363ac3decf292f3bcdb8a8e67f.jpg,640,640,placa,272,429,387,472
99.rf.8aa2ad31bbfd0ea80d12e6babd1d5eab.jpg,640,640,placa,274,304,392,376
3454127706_23db2b7009_jpg.rf.3d4cdbe4250baf66a8d4f61f020cc0fd.jpg,640,640,placa,128,173,539,507
103.rf.538e3d59fe5cf32c74772acf483638de.jpg,640,640,placa,264,267,402,364
165.rf.5f6347a7caa80b48604bc7428f05c23d.jpg,640,640,placa,315,258,451,351
3_jpg.rf.b0d1027518d8797c6ac250b5f8167ffa.jpg,640,640,placa,317,243,386,295
99.rf.c546f519463680e91e795c0001a7b0a9.jpg,640,640,placa,273,303,392,378
3453313939_b72b07852a_jpg.rf.a1b7114c513f3334113d2ceb58377d9f.jpg,640,640,placa,138,167,530,444
103.rf.41eb95e516f49c7fb8683f6c1fc5e19a.jpg,640,640,placa,267,272,398,358
5379187001_jpg.rf.5e0b8d62f9806ea39b017d1847fd1446.jpg,640,640,placa,122,139,512,417
4870944030_jpg.rf.f91899606d11046f57821fa07e2ce407.jpg,640,640,placa,110,178,384,377
14153881668_1c3bfb4514_o_jpg.rf.8b2f6a75ebed03bbab4570b987bd6a19.jpg,640,640,placa,41,45,596,385
2559582072_62ac1cdf43_jpg.rf.373ae29927f51236c5bd71c56f33d6b2.jpg,640,640,placa,159,223,385,358
165.rf.412b11a14a6677e0928c66e674aaa276.jpg,640,640,placa,307,239,445,336
5379789948_jpg.rf.534ecb10775df6ef93ed145068fc08bc.jpg,640,640,placa,49,150,592,408
4870966166_jpg.rf.58ded5610d339292996a639493e4a52d.jpg,640,640,placa,48,69,592,465
178.rf.b321dda5d3f03c13d33d039c7822712c.jpg,640,640,placa,167,268,319,362
2559573828_f17188be8c_jpg.rf.551ba8f8380fae6446d0f7b6c1f0eb8d.jpg,640,640,placa,253,288,381,375
2559568456_4a5a13b66b_jpg.rf.5f902b4e7add0e995cc65ca7da1573ee.jpg,640,640,placa,153,147,483,377
4938144204_jpg.rf.c4ca5b2baca747de58214f13071138d0.jpg,640,640,placa,120,182,587,488
14669548913_ae35e5f089_o_jpg.rf.9848d4061bf83e4339d5453e32fd6f22.jpg,640,640,placa,40,128,580,408
17_jpg.rf.eeaaa64d951e8f29c344d25f11641350.jpg,640,640,placa,298,314,391,383
178.rf.397209d1e4ce4d9ef3efe8598c60a49a.jpg,640,640,placa,162,242,328,361
104.rf.6bafc5ab1e655b7db44f36b2f5dcd037.jpg,640,640,placa,304,293,404,355
17_jpg.rf.b74b2818e344c81f7974edb2bb22afee.jpg,640,640,placa,297,325,378,377
149.rf.37386934cbe4bc9f85eec983d215c45b.jpg,640,640,placa,301,242,429,334
2559576576_3f8ccd277f_jpg.rf.1a5b9349645b9c156ba9c7bc4b6100fe.jpg,640,640,placa,187,199,460,384
2559565534_581829413e_jpg.rf.6b5d5cdd5836ffb4a230b344cb7e22ff.jpg,640,640,placa,202,215,416,348
67.rf.fcb4aceb044d9c34de256d289c44765d.jpg,640,640,placa,261,266,406,370
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,490,305,518,333
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,27,255,37,267
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,348,261,368,280
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,0,276,10,293
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,196,267,211,283
2025-11-05_11-43-39_538383_jpg.rf.65587a29dce2dcf4932577f4e58800b1.jpg,640,640,placa,169,219,176,225
4870962240_jpg.rf.be3aae7d078503a036808892dc42708f.jpg,640,640,placa,72,122,595,491
IMG_4368_jpg.rf.f83b8167d659b0e1dd3e0e28f0595e3e.jpg,640,640,placa,241,376,360,418
5063992322_jpg.rf.7ae49fd44f4dfd9a2f7735c043711ccf.jpg,640,640,placa,294,208,410,284
5379789560_jpg.rf.5690c352ff3b912aed6ecea8d07dd8e5.jpg,640,640,placa,44,171,520,480
85.rf.26d91a5edfbd261fa2abaf972a7abdb6.jpg,640,640,placa,339,245,495,361
29.rf.b2ef2726b5c97938faa10240ccd62b06.jpg,640,640,placa,273,294,391,365
IMG_20210811_055529_jpg.rf.e13658abbc92da5fec4d4728084f328b.jpg,640,640,placa,248,244,410,361
5379788828_jpg.rf.bdf06d468fdf69753aed3d097759ca23.jpg,640,640,placa,49,116,570,410
IMG_20210811_054951_jpg.rf.79c31337bce274d9d32f14571ea07900.jpg,640,640,placa,307,332,431,400
2559587584_3c8effc5cf_jpg.rf.08f71a0338771a9ab68d55f59c277a32.jpg,640,640,placa,220,229,393,350
2570941255_aeaf2750be_jpg.rf.2eb5ae568e1112f94cf42c504bfa074c.jpg,640,640,placa,131,165,517,441
2025-11-05_11-40-17_406028_jpg.rf.d845503f7996ce976fe27fe2bb4468d6.jpg,640,640,placa,555,231,590,273
2025-11-05_11-40-17_406028_jpg.rf.d845503f7996ce976fe27fe2bb4468d6.jpg,640,640,placa,364,186,383,207
15821636411_9c7d4cda93_o_jpg.rf.ec86f780e588ff230813966e5ffb305e.jpg,640,640,placa,142,197,504,444
149.rf.966fec00599dcc7f55f140217117ec42.jpg,640,640,placa,300,244,419,320
2616165332_353f2ef737_jpg.rf.387a896dd06d470875ece6463fd39f3b.jpg,640,640,placa,121,126,467,357
4937555875_jpg.rf.3b9080a1cea9e04125bd578d286ca5b8.jpg,640,640,placa,114,259,385,446
133.rf.b4b0fa57b56a8c48c30599971812db4c.jpg,640,640,placa,291,319,409,399
4870959866_jpg.rf.734fc35057a4609159d5b8c9dbb55bc1.jpg,640,640,placa,24,83,604,468
5470497172_309395597e_o_jpg.rf.dd7e0b693ddf3c786f5573170397d003.jpg,640,640,placa,194,201,450,363
126.rf.c2f3feb42118a42c96f373d58c88050b.jpg,640,640,placa,305,195,402,268
3558012235_190b2b07c6_jpg.rf.8fca7aaef0a79b9539432a40f206794c.jpg,640,640,placa,138,183,508,449
53_jpg.rf.06e1d6777b8a70173f6bedba41fc72bd.jpg,640,640,placa,228,303,453,450
2510951499_jpg.rf.09039d0160b7df1f42b273aacaf9f210.jpg,640,640,placa,93,151,541,457
IMG_20210811_055911_jpg.rf.325d88591bcf443bc60c571dacf1c12d.jpg,640,640,placa,303,332,465,445
23.rf.63ef468030a3e75db37cf71c7b98c5b6.jpg,640,640,placa,217,203,393,331
5385195199_2921ffd186_o_jpg.rf.ab1d8ee10583d86761ff2b54918d0d89.jpg,640,640,placa,128,207,401,405
2025-10-22_10-17-44_298459_jpg.rf.579618fdeb4a8cb16496160604b5ca36.jpg,640,640,placa,371,232,419,283
2025-10-22_10-17-44_298459_jpg.rf.579618fdeb4a8cb16496160604b5ca36.jpg,640,640,placa,139,212,169,243
2025-10-22_10-17-44_298459_jpg.rf.579618fdeb4a8cb16496160604b5ca36.jpg,640,640,placa,50,211,67,232
80.rf.d29db82b6982f53252c40d71246b3176.jpg,640,640,placa,253,384,361,460
135_jpg.rf.bed4d37558e00f263b6a4634d0a88b54.jpg,640,640,placa,266,342,408,434
2025-11-05_11-40-25_185358_jpg.rf.9a2cae60d87cae7cfaa1674bfb79cf29.jpg,640,640,placa,509,228,539,256
2025-11-05_11-40-25_185358_jpg.rf.9a2cae60d87cae7cfaa1674bfb79cf29.jpg,640,640,placa,369,212,386,228
2655932865_af13139639_jpg.rf.bb1c604c1d38067742cbf61672685330.jpg,640,640,placa,195,210,501,414
25_jpg.rf.ad077afc1863f1a5a353c9bd689a7f3c.jpg,640,640,placa,91,389,221,474
IMG_4391_jpg.rf.550512d050ea8a44ed981fe523ae5365.jpg,640,640,placa,322,358,397,385
2025-10-22_10-21-46_962082_jpg.rf.014b84785c07d79f8ddf45c36dfdf1d6.jpg,640,640,placa,87,397,127,441
2025-10-22_10-21-46_962082_jpg.rf.014b84785c07d79f8ddf45c36dfdf1d6.jpg,640,640,placa,266,317,287,340
2025-10-22_10-21-46_962082_jpg.rf.014b84785c07d79f8ddf45c36dfdf1d6.jpg,640,640,placa,378,290,395,313
2025-10-22_10-21-46_962082_jpg.rf.014b84785c07d79f8ddf45c36dfdf1d6.jpg,640,640,placa,528,258,537,271
2025-10-22_10-21-46_962082_jpg.rf.014b84785c07d79f8ddf45c36dfdf1d6.jpg,640,640,placa,482,269,493,284
IMG_4435_jpg.rf.cad641229631789a5af0c26ec9315101.jpg,640,640,placa,280,392,391,445
69.rf.08d9c735ac181b094250f0ebd8a093ee.jpg,640,640,placa,277,175,339,215
5082845222_jpg.rf.1374a4c1b2a5783c5e6978470232a57a.jpg,640,640,placa,181,242,277,328
37_jpg.rf.8b377db727f000bf710d40d011af220e.jpg,640,640,placa,302,306,438,399
20_jpg.rf.5047b58bddd6d0a7837ec4369490255f.jpg,640,640,placa,197,309,425,480
IMG_4451_jpg.rf.ded839efe3f30de75aaa5409dbbae243.jpg,640,640,placa,234,309,319,341
122.rf.f4fcc7714a8b5f2644e4dd92c2595fcd.jpg,640,640,placa,285,262,378,322
32.rf.60e7ce63b105f1046df13f66d471a06c.jpg,640,640,placa,285,199,384,263
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,332,185,363,224
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,603,289,618,312
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,290,136,307,155
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,505,204,520,222
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,18,86,26,95
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,60,87,66,95
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,239,109,248,119
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,261,130,272,144
2025-11-05_11-39-54_790030_jpg.rf.cfed674fcc19d401fd6ee6009f1953bf.jpg,640,640,placa,40,89,47,97
2025-10-24_11-56-48_552451_jpg.rf.13aacd322c1b32a85f7602dea85e0cbd.jpg,640,640,placa,134,264,194,327
2025-10-24_11-56-48_552451_jpg.rf.13aacd322c1b32a85f7602dea85e0cbd.jpg,640,640,placa,300,280,331,316
2025-10-24_11-56-48_552451_jpg.rf.13aacd322c1b32a85f7602dea85e0cbd.jpg,640,640,placa,380,280,398,302
2025-10-24_11-56-48_552451_jpg.rf.13aacd322c1b32a85f7602dea85e0cbd.jpg,640,640,placa,465,300,479,317
IMG_4406_jpg.rf.dd56c528a5da1b70b45ceecc7c5d0176.jpg,640,640,placa,310,382,438,431
2316032581_ff9d80d010_jpg.rf.ef382c920a5ec56e817a1a73ed169317.jpg,640,640,placa,173,163,361,288
80.rf.b15d11228acb05a8390aab0d76795278.jpg,640,640,placa,260,387,364,457
2025-10-24_11-57-27_313960_jpg.rf.995c3a925d9992934d811da8ca6b52d6.jpg,640,640,placa,180,390,240,439
2025-10-24_11-57-27_313960_jpg.rf.995c3a925d9992934d811da8ca6b52d6.jpg,640,640,placa,398,324,421,346
2025-10-24_11-57-27_313960_jpg.rf.995c3a925d9992934d811da8ca6b52d6.jpg,640,640,placa,563,317,572,328
2025-10-24_11-57-27_313960_jpg.rf.995c3a925d9992934d811da8ca6b52d6.jpg,640,640,placa,506,317,517,329
2025-10-24_11-57-27_313960_jpg.rf.995c3a925d9992934d811da8ca6b52d6.jpg,640,640,placa,460,325,477,341
143.rf.4c08e7ab1b581bb4a5df94ced5c92e7b.jpg,640,640,placa,273,274,374,338
28_jpg.rf.fa7cb870e542922549d171b45dad54c0.jpg,640,640,placa,466,274,571,346
49_jpg.rf.8268d1e4ea6cfcf09aa04ca8b64ec078.jpg,640,640,placa,126,312,243,393
88_jpg.rf.61b4feb4d9a9af506c56cbb39411a42e.jpg,640,640,placa,234,377,387,474
IMG_4415_jpg.rf.eef0c3a2d80b34dc99d8f503fb1f33c8.jpg,640,640,placa,235,373,339,422
2025-11-05_11-39-47_129413_jpg.rf.2cccf6abd59762bdfea2e1a9f9b43e40.jpg,640,640,placa,329,161,360,203
2025-11-05_11-39-47_129413_jpg.rf.2cccf6abd59762bdfea2e1a9f9b43e40.jpg,640,640,placa,279,113,297,138
5419783664_60c3207cc7_o_jpg.rf.bc9422ee575c0e94a004f3fa224f5cda.jpg,640,640,placa,200,238,389,360
2551643365_jpg.rf.a74ab195af8d52a68475b79b016f0563.jpg,640,640,placa,75,72,561,422
56.rf.a2bafdd9652a81f73bb46c47dc6e2fd7.jpg,640,640,placa,228,350,394,444
14669548913_ae35e5f089_o_jpg.rf.f52558ffa934f003abd9356d9f812e43.jpg,640,640,placa,57,127,597,407
106.rf.51eb1818732f41435e9cb0f99c939386.jpg,640,640,placa,249,226,352,297
3558136840_84cd19364d_jpg.rf.1fd0c768e496f77af1b40b5b759cff09.jpg,640,640,placa,47,176,566,467
126.rf.000b26f341d001c41cae57ad42fed029.jpg,640,640,placa,299,196,389,260
2471461421_3346e4a51c_o_jpg.rf.aac80b49f1e11e2a252c7e33fc6dbc0e.jpg,640,640,placa,0,51,516,461
2655926507_fc022dab56_jpg.rf.ada8d8b7d9772083252bc753c4d28df4.jpg,640,640,placa,12,164,501,470
5355309400_47a85464c9_o_jpg.rf.2a00869209d1a7a38413e3eaf9ee4bbf.jpg,640,640,placa,145,204,613,510
150_jpg.rf.c084d07f2ccb9e917f904a918d04d60d.jpg,640,640,placa,271,444,391,520
2471461421_5b71096aa6_jpg.rf.c906cdf71be084c76743744741e85e29.jpg,640,640,placa,6,63,521,427
2554793188_jpg.rf.6ecca4fffe295b4634011d5ea6a71806.jpg,640,640,placa,200,242,432,372
2471501825_8cda8921d0_jpg.rf.bbd2cb6f5e6290323a17bab1b22e8662.jpg,640,640,placa,60,112,575,439
2537887632_jpg.rf.feeec683fbfa63993a5e4bebafcecc07.jpg,640,640,placa,90,25,509,351
IMG_4441_jpg.rf.592ed0466e37238b2cab3605ef1bf890.jpg,640,640,placa,233,415,331,447
2559573828_f17188be8c_jpg.rf.66cc3b40cd0bce699bab9dcb884c7577.jpg,640,640,placa,249,284,383,378
2025-11-05_11-42-06_631055_jpg.rf.32abba32cc2115df4cf425e025669113.jpg,640,640,placa,207,206,240,242
2025-11-05_11-42-06_631055_jpg.rf.32abba32cc2115df4cf425e025669113.jpg,640,640,placa,329,238,351,264
2025-11-05_11-42-06_631055_jpg.rf.32abba32cc2115df4cf425e025669113.jpg,640,640,placa,377,241,391,256
2025-11-05_11-42-06_631055_jpg.rf.32abba32cc2115df4cf425e025669113.jpg,640,640,placa,510,292,528,314
2025-11-05_11-42-06_631055_jpg.rf.32abba32cc2115df4cf425e025669113.jpg,640,640,placa,604,329,615,347
IMG_4400_jpg.rf.7df9151e29af7589c9ac9e234c03f5b8.jpg,640,640,placa,251,398,357,440
3_jpg.rf.5e0a22d45e0a0a2374d9727ecaca597b.jpg,640,640,placa,316,243,385,294
2570941255_aeaf2750be_jpg.rf.fdbd53c11475b52634ed762089d73b0e.jpg,640,640,placa,148,177,531,440
IMG_4436_jpg.rf.f56c4c3b123879c971905856564ba8b8.jpg,640,640,placa,273,434,377,486
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,517,376,545,404
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,49,407,59,420
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,201,364,208,372
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,370,374,391,392
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,313,375,328,389
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,71,390,78,402
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,265,360,275,371
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,14,425,27,442
2025-11-05_11-43-12_449493_jpg.rf.feb942d7bbea890c40824669f9c3bda1.jpg,640,640,placa,249,358,254,368
2510951499_jpg.rf.4a0c45c18450ca8eab6baabfa1f59daf.jpg,640,640,placa,80,133,551,476
2510953103_jpg.rf.47c3b6c44363bda042378dd7002350dd.jpg,640,640,placa,183,187,640,518
58_jpg.rf.830961bfa9fe82daf32a60e85d4f30e8.jpg,640,640,placa,323,323,438,414
14153881668_1c3bfb4514_o_jpg.rf.29475aca1f86e4ba8b62771ffc46d8e4.jpg,640,640,placa,37,18,622,412
2471478157_197ba3c5b3_o_jpg.rf.e2e7eaed75ec2737283c28d5142e6309.jpg,640,640,placa,42,34,640,613
25_jpg.rf.8202ca4accdce21337f65db045141e06.jpg,640,640,placa,129,429,261,520
2635312486_a191e75d88_jpg.rf.694b9728687d94d4e9553b54bd666c69.jpg,640,640,placa,226,270,420,413
IMG_20210811_055055_jpg.rf.490f51f0d5f1fae1f64d96de00e8dfb6.jpg,640,640,placa,285,291,393,363
45_jpg.rf.6aefc1dbe794b80a85bc1ce4baaf4264.jpg,640,640,placa,289,290,394,362
2471582075_b07c0b4a45_o_jpg.rf.971c4576d7e379809a6c73f5cf900065.jpg,640,640,placa,70,138,597,513
144_jpg.rf.5fa49958b84f9465d4ecaa6b1f63e90a.jpg,640,640,placa,252,251,393,346
IMG_20210811_060417_jpg.rf.da03c56ae53c4060e16fa7bb02e473a0.jpg,640,640,placa,267,268,376,339
17_jpg.rf.e21bd7e9fda6928a414c524cf354dd91.jpg,640,640,placa,297,322,381,379
IMG_20210811_054737_jpg.rf.c8f2a4d5037c8657aee3606922c9b37e.jpg,640,640,placa,356,216,450,283
94_jpg.rf.181da89254047534a3f6c7635441afdd.jpg,640,640,placa,291,338,464,451
2616165332_353f2ef737_jpg.rf.4b044d13bd111f6fadf1da57ac456dd8.jpg,640,640,placa,118,131,457,351
IMG_20210811_060507_jpg.rf.72f0bad08021049453b148c8718c23ff.jpg,640,640,placa,287,349,432,440
2537064881_jpg.rf.fb212be7d99888f53d6ddd0dd2135ba6.jpg,640,640,placa,43,36,577,406
2558760383_jpg.rf.4aa4d8bb09d17572e70d3eec819efc88.jpg,640,640,placa,158,172,483,414
45_jpg.rf.00fa805875235bab3f8bf496038adb20.jpg,640,640,placa,291,292,393,357
118_jpg.rf.107847a12b662164bcdd035cce3c4075.jpg,640,640,placa,310,246,383,293
IMG_20210811_061327_jpg.rf.d78f8fab78a66aa29716050eb3b20f4d.jpg,640,640,placa,302,409,424,483
29_jpg.rf.32948ddbc0c734179b3fa77c573d2a25.jpg,640,640,placa,274,289,394,370
2025-11-05_11-40-25_185358_jpg.rf.1e76b60f4ce9f3a4746edd2c784a13b7.jpg,640,640,placa,518,257,548,285
2025-11-05_11-40-25_185358_jpg.rf.1e76b60f4ce9f3a4746edd2c784a13b7.jpg,640,640,placa,382,221,399,237
2025-11-05_11-39-47_129413_jpg.rf.a3e5ec2138a765176a5aab4a7cd79f0b.jpg,640,640,placa,342,163,375,208
2025-11-05_11-39-47_129413_jpg.rf.a3e5ec2138a765176a5aab4a7cd79f0b.jpg,640,640,placa,299,110,318,136
17_jpg.rf.df54cb9d6599b62a1f6be8c44c205776.jpg,640,640,placa,291,321,382,386
92_jpg.rf.7e0aa9acb5df9529874c7ff95af9b969.jpg,640,640,placa,205,281,328,373
2559576576_3f8ccd277f_jpg.rf.8256ac523f9765a7df809731e266d983.jpg,640,640,placa,171,201,443,377
2471542175_94d7a74e66_o_jpg.rf.280fee2e1ca5b4aae2f61a619033cfeb.jpg,640,640,placa,53,193,459,475
2559565534_581829413e_jpg.rf.e608117e973cad2a8dab01992e9895fa.jpg,640,640,placa,210,217,420,350
20_jpg.rf.b918a2b85395bb940bbd40be77124670.jpg,640,640,placa,187,306,418,480
41_jpg.rf.23d5dc06b819507e4a92ed5281f01a8c.jpg,640,640,placa,277,390,383,458
IMG_20210811_061233_jpg.rf.547eaad5d5de24744ccf71c7828b33bd.jpg,640,640,placa,268,302,416,398
IMG_20210811_054900_jpg.rf.38a9917918e31f04c3938a565f4187de.jpg,640,640,placa,465,317,572,394
IMG_20210811_060131_jpg.rf.b8eaa70000058da64b2f1eefc9e0e80d.jpg,640,640,placa,263,280,352,345
2559582072_62ac1cdf43_jpg.rf.c2c3164803b56ce9cbea5bd31d6db357.jpg,640,640,placa,165,201,395,365
53_jpg.rf.0698b71bd9a98e57b6255bf272abd1c9.jpg,640,640,placa,212,293,452,466
2471491961_bb7a06a77f_o_jpg.rf.cc579c20a1c6d3690f9e7bf2ddb5b833.jpg,640,640,placa,0,0,640,530
2025-10-24_11-55-13_141119_jpg.rf.e7e2564feaa35d8371a4e08b58a189b5.jpg,640,640,placa,337,229,365,262
IMG_20210811_054847_jpg.rf.9d891404f933a5cdd7c2f618e439c9c4.jpg,640,640,placa,96,408,228,499
